Year,Term,YearTerm,Subject,Number,Course Title,Primary Instructor,Aplus,A,Aminus,Bplus,B,Bminus,Cplus,C,Cminus,Dplus,D,Dminus,F,W,Average GPA
2019,Spring,2019-sp,FIN,512,Financial Derivatives,"Peterson, Paul E",2,13,7,5,2,4,1,0,0,0,0,0,0,0,3.74
2019,Spring,2019-sp,FIN,513,Financial Engineering I,"Johnson, Timothy C",9,15,1,1,1,0,0,0,0,0,0,0,0,0,3.94
2019,Spring,2019-sp,FIN,521,Advanced Corporate Finance,"Kronlund, Mathias",5,5,8,4,6,2,0,0,0,0,0,0,0,0,3.71
2019,Spring,2019-sp,FIN,527,Mergers & Acquisitions Topics,"Almeida, Heitor",5,14,6,3,4,0,0,2,0,0,0,0,0,0,3.76
2019,Spring,2019-sp,FIN,544,Urban Real Estate Valuation,"Sianis, Sofia G",2,9,6,4,0,0,0,0,0,0,0,0,0,0,3.93
2019,Spring,2019-sp,FIN,546,Real Estate Financial Markets,"Tchistyi, Alexei V",2,11,7,4,1,0,0,0,0,0,0,0,0,0,3.91
2019,Spring,2019-sp,FIN,551,International Finance,"Chan, Kuo Chi",2,5,4,8,4,4,0,0,0,0,0,0,0,0,3.63
2019,Spring,2019-sp,FIN,563,Investment Banking,"Reitz, Philip",0,12,10,8,3,2,0,0,0,0,0,0,0,0,3.81
2019,Spring,2019-sp,FIN,567,Financial Risk Management,"Pearson, Neil D",0,38,36,25,17,1,0,1,0,0,0,0,0,0,3.81
2019,Spring,2019-sp,FIN,580,Corporate Finance I & II,"Almeida, Heitor",14,506,0,59,161,0,0,45,0,0,5,0,6,2,3.70
2019,Spring,2019-sp,FIN,580,Data Analytics,"Zhang, Qingquan",6,27,47,16,9,0,0,0,0,0,0,0,0,1,3.89
2019,Spring,2019-sp,FIN,580,Fin Tech,"Ye, Mao",3,7,4,10,4,2,0,0,0,0,0,0,0,0,3.70
2019,Spring,2019-sp,FR,418,Language&Minorities in Europe,"Fagyal, Zsuzsanna",2,16,7,0,2,1,0,0,0,0,0,0,2,0,3.68
2019,Spring,2019-sp,FSHN,101,Intro Food Science & Nutrition,"Bohn, Dawn M",0,99,0,24,23,13,11,13,14,4,8,2,19,0,3.13
2019,Spring,2019-sp,FSHN,120,Contemporary Nutrition,"Burkhalter, Toni M",14,436,0,0,158,0,0,62,0,0,17,0,16,2,3.55
2019,Spring,2019-sp,FSHN,232,Science of Food Preparation,"Craft, Jill N",9,19,1,3,2,0,0,4,0,1,0,0,0,0,3.62
2019,Spring,2019-sp,FSHN,260,Raw Materials for Processing,"Padua, Graciela W",5,12,7,4,4,0,2,0,0,0,0,0,0,0,3.77
2019,Spring,2019-sp,FSHN,312,Applied Microbiology Methods,"Stasiewicz, Matthew J",13,13,8,6,0,3,0,0,0,0,0,0,0,0,3.83
2019,Spring,2019-sp,FSHN,329,Communication in Nutrition,"Karduck, Justine M",15,11,6,1,0,0,0,0,0,0,0,0,0,0,3.98
2019,Spring,2019-sp,FSHN,349,Food Service Sanitation,"Craft, Jill N",0,3,16,7,1,0,1,0,0,0,0,0,0,0,3.85
2019,Spring,2019-sp,FSHN,398,HM: Professional Issues,"Craft, Jill N",7,6,3,0,1,1,2,1,0,0,1,0,1,0,3.25
2019,Spring,2019-sp,FSHN,398,Nutritional Physiology II,"Amengual Terras, Jaime",3,16,0,0,8,0,0,3,0,0,0,0,0,0,3.62
2019,Spring,2019-sp,FSHN,414,Food Chemistry,"Bohn, Dawn M",0,34,0,0,1,2,0,0,0,0,1,0,0,0,3.86
2019,Spring,2019-sp,FSHN,418,Food Analysis,"Cadwallader, Keith R",2,28,0,0,10,0,0,2,0,0,0,0,0,0,3.75
2019,Spring,2019-sp,FSHN,421,Pediatric Clinical Nutrition,"Donovan, Sharon M",3,10,6,5,2,0,0,0,0,0,0,0,0,0,3.87
2019,Spring,2019-sp,FSHN,426,Biochemical Nutrition I,"Pan, Yuan-Xiang",2,21,1,3,2,0,0,1,0,0,0,0,0,0,3.86
2019,Spring,2019-sp,FSHN,427,Biochemical Nutrition II,"Chen, Hong",0,46,6,1,4,1,0,0,0,0,0,0,0,0,3.93
2019,Spring,2019-sp,FSHN,460,Food Processing Engineering,"Morris, Scott A",1,26,0,3,11,0,0,3,0,0,0,0,0,0,3.69
2019,Spring,2019-sp,FSHN,464,Beverage Science & Technology,"Bohn, Dawn M",0,18,0,2,2,0,0,0,1,0,0,0,0,0,3.83
2019,Spring,2019-sp,FSHN,471,Food & Industrial Microbiology,"Miller, Michael J",6,23,7,10,15,0,1,5,0,0,0,0,0,1,3.62
2019,Spring,2019-sp,FSHN,502,Advanced Sensory Science,"Lee, Soo-Yeun",34,3,0,1,0,0,0,0,0,0,0,0,0,0,3.92
2019,Spring,2019-sp,GCL,144,Stereotypes & Discrimination,"Stern, Chadly D",13,9,1,2,0,0,0,0,0,0,0,0,0,0,3.95
2019,Spring,2019-sp,GCL,145,Black Music & Social Justice,"Meyers, John P",0,16,6,0,0,0,1,0,0,0,0,0,0,0,3.94
2019,Spring,2019-sp,GEOG,101,Global Development&Environment,"Planey, Donald A",56,62,16,6,10,3,3,3,0,0,0,0,2,1,3.74
2019,Spring,2019-sp,GEOG,103,Earth's Physical Systems,"Cienciala, Piotr",13,8,3,5,9,3,1,3,5,1,1,1,0,0,3.12
2019,Spring,2019-sp,GEOG,204,Cities of the World,"Kalipeni, Ezekiel",4,7,1,2,4,0,3,0,1,0,0,0,1,0,3.33
2019,Spring,2019-sp,GEOG,210,Social & Environmental Issues,"Birkenholtz, Trevor",7,30,2,3,4,0,1,3,2,0,1,0,2,0,3.51
2019,Spring,2019-sp,GEOG,350,Sustainability and the City,"Wilson, David",0,10,0,11,7,0,0,0,0,0,0,0,0,0,3.70
2019,Spring,2019-sp,GEOG,371,Spatial Analysis,"McLafferty, Sara L",0,6,2,2,9,5,3,0,1,0,1,0,0,0,3.30
2019,Spring,2019-sp,GEOG,379,Intro to GIS Systems,"Kashem, Md Shakil B",6,22,9,1,4,5,1,2,3,1,1,2,1,0,3.37
2019,Spring,2019-sp,GEOG,380,GIS II: Spatial Prob Solving,"Kashem, Md Shakil B",5,12,4,2,0,1,1,1,2,0,2,0,0,0,3.44
2019,Spring,2019-sp,GEOG,440,Business Applications of GIS,"Kwan, Mei-Po",9,10,3,2,1,0,2,0,0,0,0,0,0,0,3.78
2019,Spring,2019-sp,GEOG,477,Introduction to Remote Sensing,"Diao, Chunyuan",0,10,5,3,3,0,2,0,0,0,1,0,0,0,3.65
2019,Spring,2019-sp,GEOL,100,Planet Earth,"Long, Ann D",5,8,7,4,2,4,3,0,4,0,0,0,6,0,2.98
2019,Spring,2019-sp,GEOL,104,Geology of the National Parks,"Pettijohn, Justin C",5,29,26,10,5,2,3,6,3,1,1,0,4,0,3.48
2019,Spring,2019-sp,GEOL,111,Emergence of Life,"Cole, Todd M",46,26,40,14,15,22,1,6,8,2,1,2,17,2,3.13
2019,Spring,2019-sp,GEOL,118,Natural Disasters,"Christie, Max L",21,22,30,28,31,21,11,9,7,8,6,2,14,0,3.04
2019,Spring,2019-sp,GEOL,440,Sedimentology and Stratigraphy,"Best, James L",2,8,5,2,2,2,3,0,0,0,0,0,1,0,3.51
2019,Spring,2019-sp,GER,102,Beginning German II,"Hunt, Anna E",4,6,2,2,2,0,3,0,0,0,0,0,2,0,3.26
2019,Spring,2019-sp,GER,103,Intermediate German I,"Frohlich, Johannes",1,7,3,2,7,6,7,3,5,0,1,0,1,0,3.01
2019,Spring,2019-sp,GER,251,Grimm's Fairy Tales in Context,"Cornell, Megan E",14,25,9,1,10,2,0,0,1,0,0,0,1,0,3.71
2019,Spring,2019-sp,GER,251,Grimm's Fairy Tales in Context,"Stoeckl, Stephanie J",4,33,15,12,13,3,1,4,2,2,0,0,1,0,3.59
2019,Spring,2019-sp,GER,261,The Holocaust in Context,"Hunt, Anna E",7,5,11,1,0,1,0,0,0,0,0,0,0,0,3.93
2019,Spring,2019-sp,GLBL,100,Intro to Global Studies,"Mamer, Emily E",11,8,1,2,2,1,0,0,1,0,0,0,1,0,3.48
2019,Spring,2019-sp,GLBL,100,Intro to Global Studies,"Massey, Erica M",5,11,5,5,1,0,1,0,0,0,0,0,1,0,3.71
2019,Spring,2019-sp,GLBL,100,Intro to Global Studies,"Pack, Tyler J",1,21,16,15,4,0,0,1,0,0,0,0,1,0,3.78
2019,Spring,2019-sp,GLBL,100,Intro to Global Studies,"Schrag, David M",6,10,6,3,0,0,0,0,0,0,0,1,0,0,3.80
2019,Spring,2019-sp,GLBL,100,Intro to Global Studies,"Wedig, Timothy E",8,6,5,1,0,1,0,0,0,0,1,0,0,0,3.71
2019,Spring,2019-sp,GLBL,270,Intro Global Markets & Society,"Fogelman, Charles J",9,13,7,4,0,0,1,1,0,0,0,1,2,0,3.52
2019,Spring,2019-sp,GLBL,296,Gender & Intl Human Rights Law,"Williams, Amy K",1,18,6,0,0,0,1,0,0,0,0,0,0,0,3.95
2019,Spring,2019-sp,GLBL,296,Global & Mass Incarceration,"Kilgore, James W",2,11,5,1,0,0,0,1,0,2,0,1,0,0,3.54
2019,Spring,2019-sp,GLBL,296,"Water, Hmn Rights & Dev","Kilgore, James W",0,12,8,1,1,0,1,0,1,0,0,0,0,0,3.82
2019,Spring,2019-sp,GLBL,392,Int Diplomacy and Negotiation,"Wedig, Timothy E",5,1,3,3,7,1,1,1,0,0,0,0,1,1,3.28
2019,Spring,2019-sp,GLBL,450,Poverty Interventions and Eval,"Fogelman, Charles J",0,11,5,1,1,1,0,0,0,0,0,0,2,0,3.59
2019,Spring,2019-sp,GS,198,DGS Honors Seminar,"Gardiner, Sarah A",34,55,5,0,4,0,0,1,0,0,0,0,0,0,3.93
2019,Spring,2019-sp,GWS,100,Intro Gender & Women's Studies,"Ezkerra Vegas, Estibalitz",6,10,5,4,7,3,2,4,2,0,0,1,7,0,2.92
2019,Spring,2019-sp,GWS,202,Sexualities,"Grogan, Erin E",27,19,8,3,8,5,1,4,0,1,2,1,6,1,3.14
2019,Spring,2019-sp,GWS,204,Gender in Gaming,"Byrd, Jodi",0,6,9,9,4,0,1,0,0,0,0,0,0,0,3.76
2019,Spring,2019-sp,HDFS,105,Intro to Human Development,"Brooks, Jan D",0,173,0,0,58,0,0,22,0,0,2,0,2,0,3.66
2019,Spring,2019-sp,HDFS,105,Intro to Human Development,"Routon, Jasmine",53,37,11,7,4,2,3,1,1,0,0,0,1,0,3.73
2019,Spring,2019-sp,HDFS,120,Intro to Family Studies,"Hughes, Robert",0,33,0,0,16,0,0,4,0,0,0,0,1,0,3.62
2019,Spring,2019-sp,HDFS,120,Intro to Family Studies,"Jarrett, Robin L",0,3,8,9,5,6,6,2,3,1,0,0,2,1,3.14
2019,Spring,2019-sp,HDFS,208,Child Fam with Special Needs,"Brooks, Jan D",21,34,0,2,2,0,0,0,0,0,0,0,0,1,3.95
2019,Spring,2019-sp,HDFS,220,Families in Global Perspective,"Ferguson, Gail M",5,22,18,17,15,10,2,7,1,1,2,0,0,2,3.48
2019,Spring,2019-sp,HDFS,225,Close Relationships,"Rice, Tekisha M",8,13,8,6,5,3,0,0,1,0,2,0,0,0,3.59
2019,Spring,2019-sp,HDFS,290,Intro to Research Methods,"Parsons, Alyssa C",1,11,7,7,5,0,1,3,0,0,0,0,0,0,3.65
2019,Spring,2019-sp,HDFS,305,Middle Childhood,"Frantz, Kelly M",3,14,9,7,10,4,1,2,0,0,0,0,0,0,3.62
2019,Spring,2019-sp,HDFS,310,Adult Development,"Kramer, Karen",0,13,11,8,1,0,3,0,0,0,0,0,0,0,3.80
2019,Spring,2019-sp,HDFS,322,US Latina and Latino Families,"Munoz, Lorraine",10,10,2,1,9,3,1,2,0,0,1,0,0,0,3.42
2019,Spring,2019-sp,HDFS,408,Hospitalized Children,"Hurth, Emily S",4,20,6,0,1,1,0,1,0,0,0,0,0,1,3.88
2019,Spring,2019-sp,HDFS,420,Inequality Public Pol & US Fam,"Lleras, Christy L",0,25,16,4,1,0,0,0,0,0,0,0,0,0,3.96
2019,Spring,2019-sp,HDFS,426,Family Conflict Management,"Thomann Mitchel, Elissa",10,8,5,2,10,0,2,5,0,0,1,0,1,1,3.28
2019,Spring,2019-sp,HDFS,444,"LGBT Indiv, Fam & Community","Oswald, Ramona F",2,7,5,3,3,1,0,0,0,0,0,0,0,0,3.79
2019,Spring,2019-sp,HIST,100,Global History,"Dean, Elizabeth",0,9,32,10,12,1,3,2,0,0,0,0,0,0,3.71
2019,Spring,2019-sp,HIST,100,Global History,"Kosovych, Silvia",13,3,2,1,0,0,1,1,0,0,1,0,0,0,3.33
2019,Spring,2019-sp,HIST,101,History Now!,"Liebersohn, Harry M",2,4,5,5,3,2,1,1,0,0,0,0,3,0,3.22
2019,Spring,2019-sp,HIST,104,Black Music,"Denby, Eric",42,18,1,1,3,2,0,1,0,0,0,0,0,0,3.77
2019,Spring,2019-sp,HIST,105,Latin America to Independence,"Brosseder, Claudia R",1,12,7,6,2,0,3,0,0,0,0,1,1,0,3.57
2019,Spring,2019-sp,HIST,110,History of Africa,"Williams, Beth A",0,5,2,6,7,5,5,1,1,0,0,1,1,1,3.17
2019,Spring,2019-sp,HIST,120,East Asian Civilizations,"Zhang, Shaodan",0,2,1,2,3,2,3,2,2,1,0,1,2,0,2.67
2019,Spring,2019-sp,HIST,135,History of Islamic Middle East,"Cuno, Kenneth M",0,1,6,7,7,8,2,2,0,0,0,0,0,1,3.36
2019,Spring,2019-sp,HIST,141,Western Civ to 1660,"Navalesi, Kent E",5,5,3,2,2,1,2,2,0,1,1,0,5,0,2.72
2019,Spring,2019-sp,HIST,141,Western Civ to 1660,"Vaughn, Taryn K",6,14,4,6,7,1,1,1,0,0,0,0,3,0,3.44
2019,Spring,2019-sp,HIST,142,Western Civ Since 1660,"Wright, Peter Q",3,8,1,3,2,1,2,0,0,1,0,0,1,0,3.39
2019,Spring,2019-sp,HIST,171,US Hist to 1877,"Day, Thomas R",9,16,5,9,17,1,5,3,2,0,0,1,3,1,3.29
2019,Spring,2019-sp,HIST,172,US Hist Since 1877,"Ettinger, Sean N",0,10,7,1,1,1,1,0,1,1,0,0,0,0,3.67
2019,Spring,2019-sp,HIST,221,Modern China,"Fu, Poshek",4,12,4,3,0,1,0,0,0,0,0,0,0,0,3.90
2019,Spring,2019-sp,HIST,241,History of Ancient Rome,"Mathisen, Ralph W",0,57,0,25,10,0,2,0,0,1,0,0,0,0,3.79
2019,Spring,2019-sp,HIST,251,Warfare Milit Insts & Soc,"Lynn, John A",1,4,4,5,9,7,7,3,3,1,0,0,1,0,3.08
2019,Spring,2019-sp,HIST,258,20thC World to Midcentury,"Matsushita, Elizabeth A",0,10,7,4,3,2,1,0,1,0,0,0,3,0,3.40
2019,Spring,2019-sp,HIST,260,History of Russia,"Steinberg, Mark D",3,8,13,8,4,5,0,2,0,0,0,0,0,0,3.66
2019,Spring,2019-sp,HIST,264,Technology in Western Society,"Kosovych, Stefan D",11,12,3,0,1,1,0,0,1,0,0,0,0,0,3.80
2019,Spring,2019-sp,HIST,265,Science in Western Civ,"Sepkoski, David C",1,6,6,2,7,3,2,2,0,0,0,0,0,0,3.49
2019,Spring,2019-sp,HIST,273,Illinois History,"Oberdeck, Kathryn J",1,12,3,5,5,2,0,0,2,0,0,0,0,0,3.62
2019,Spring,2019-sp,HIST,274,US & World Since 1917,"Ito, Koji",3,3,8,3,3,1,1,0,0,0,0,0,0,0,3.72
2019,Spring,2019-sp,HIST,280,Caribbean Latina/o Migration,"Burgos, Adrian",0,15,12,5,5,0,0,0,0,0,0,0,0,0,3.86
2019,Spring,2019-sp,HIST,281,Constructing Race in America,"Barnes, Teresa A",3,14,14,5,3,1,0,0,0,0,0,0,1,0,3.79
2019,Spring,2019-sp,HIST,283,Asian American History,"Espiritu, Augusto F",1,10,6,2,5,3,2,4,0,0,0,0,0,0,3.49
2019,Spring,2019-sp,HIST,283,Asian American History,"White, Megan S",5,15,12,5,2,1,1,2,1,0,0,0,0,0,3.73
2019,Spring,2019-sp,HIST,287,African-American Women,"Barrett, Marsha E",2,10,9,5,8,5,4,2,0,0,0,0,3,0,3.33
2019,Spring,2019-sp,HIST,293,The President and the People,"Barrett, Marsha E",0,7,9,5,2,1,1,0,0,1,0,0,1,1,3.59
2019,Spring,2019-sp,HIST,300,Topics in Film and History,"Reagan, Leslie J",1,6,4,3,3,1,0,2,0,0,1,0,1,0,3.36
2019,Spring,2019-sp,HIST,310,Global Capitalism in History,"Ali, Tariq O",0,13,9,8,3,0,0,0,0,0,0,0,0,0,3.86
2019,Spring,2019-sp,HIST,312,Immigrant America,"Schneider, Dorothee",0,3,11,1,8,3,0,0,2,0,0,0,0,0,3.55
2019,Spring,2019-sp,HIST,334,Modern Palestinian History,"Cuno, Kenneth M",0,2,5,7,7,3,0,0,2,1,0,0,0,0,3.40
2019,Spring,2019-sp,HIST,361,Euro Thght & Soc Since 1789,"Liebersohn, Harry M",2,4,5,4,3,3,3,0,0,0,0,0,0,1,3.53
2019,Spring,2019-sp,HIST,374,Civil War and Reconstruction,"Kraszewski, Gracjan A",3,8,13,3,10,0,0,0,0,0,0,0,1,0,3.69
2019,Spring,2019-sp,HIST,377,United States since 1932,"Toller-Clark, Ian",0,14,10,2,0,2,0,0,1,0,0,0,0,0,3.84
2019,Spring,2019-sp,HIST,381,Urban History,"Gilbert, Daniel",2,8,9,3,2,1,2,1,0,0,0,1,0,0,3.61
2019,Spring,2019-sp,HIST,390,Sport and Society,"Burgos, Adrian",1,9,12,9,2,0,0,0,0,0,0,0,0,0,3.87
2019,Spring,2019-sp,HIST,397,Sexuality in Modern Europe,"Chettiar, Teri A",0,4,11,9,2,0,0,0,0,1,0,0,0,0,3.75
2019,Spring,2019-sp,HIST,441,The Roman Empire,"Mathisen, Ralph W",0,16,4,2,3,0,1,1,0,0,0,0,0,0,3.79
2019,Spring,2019-sp,HORT,106,The Sustainable Home Garden,"Taylor, Andrea F",11,31,15,13,5,1,2,2,2,0,0,0,0,0,3.74
2019,Spring,2019-sp,HORT,107,Introduction to Floral Design,"Noland, Dianne A",0,76,1,11,15,0,0,2,0,0,0,0,0,0,3.84
2019,Spring,2019-sp,HORT,430,Children and Nature,"Taylor, Andrea F",39,31,14,8,7,5,4,4,3,1,3,1,4,1,3.33
2019,Spring,2019-sp,HRD,411,Instruct & Train System Design,"Oh, Eunjung",0,26,7,2,4,1,2,0,0,0,1,0,0,0,3.78
2019,Spring,2019-sp,HRD,472,Learning Technologies,"Huang, Wen-Hao",8,11,2,0,1,0,0,0,0,0,0,0,0,0,3.95
2019,Spring,2019-sp,HRD,530,Organization Development,"Kuchinke, K P",9,14,6,0,1,1,0,0,0,0,0,0,0,1,3.92
2019,Spring,2019-sp,HRD,535,Consulting in HRD,"Jacobs, Ronald L",0,13,10,0,2,0,0,0,0,0,0,0,0,0,3.95
2019,Spring,2019-sp,HRD,585,Program Evaluation,"Hood, Denice W",0,30,0,0,6,0,0,3,0,0,0,0,0,0,3.77
2019,Spring,2019-sp,IB,100,Biology in Today's World,"Yang, Wendy",64,91,33,12,20,8,8,6,10,4,2,1,29,1,3.20
2019,Spring,2019-sp,IB,103,Introduction to Plant Biology,"Ming, Ray R",20,19,0,19,23,0,17,8,0,4,2,0,0,0,3.21
2019,Spring,2019-sp,IB,105,Environmental Biology,"Burnham, Mark B",4,14,16,9,12,4,2,1,1,0,0,0,0,0,3.64
2019,Spring,2019-sp,IB,108,The Biology of Dinosaurs,"Manaster, Joanne L",19,21,32,19,20,19,16,7,5,3,3,5,4,0,3.19
2019,Spring,2019-sp,IB,150,Organismal & Evolutionary Biol,"Arias, Lily",1,6,5,4,4,5,6,3,1,1,0,0,0,0,3.25
2019,Spring,2019-sp,IB,150,Organismal & Evolutionary Biol,"Clegg, Benjamin F",26,91,51,47,59,35,20,21,14,5,10,3,6,1,3.32
2019,Spring,2019-sp,IB,151,Organismal & Evol Biol Lab,"Whitfield, James B",0,87,37,19,17,9,1,3,0,0,0,0,0,0,3.81
2019,Spring,2019-sp,IB,199,Undergraduate Open Seminar,"Arias, Lily",0,81,0,0,8,0,0,0,0,0,0,0,0,0,3.94
2019,Spring,2019-sp,IB,202,Physiology,"Hauber, Mark E",45,55,0,18,28,0,9,4,0,2,0,0,2,0,3.54
2019,Spring,2019-sp,IB,271,Organismal Biology,"Chen, Liqing",8,10,2,0,1,1,0,0,0,0,0,0,0,0,3.88
2019,Spring,2019-sp,IB,302,Evolution,"Catchen, Julian M",0,21,5,11,71,6,0,12,1,1,3,0,1,0,3.30
2019,Spring,2019-sp,IB,329,Animal Behavior,"Suarez, Andrew",0,90,0,0,68,0,0,16,0,0,0,0,1,0,3.57
2019,Spring,2019-sp,IB,335,Systematics of Plants,"Downie, Stephen R",3,8,0,0,7,0,0,2,0,0,2,0,0,0,3.30
2019,Spring,2019-sp,IB,361,Ecology and Human Health,"Allan, Brian F",8,58,24,12,5,6,0,2,0,0,0,0,0,0,3.84
2019,Spring,2019-sp,IB,420,Plant Physiology,"Briskin, Donald P",4,16,2,3,3,0,0,0,0,0,0,0,0,0,3.88
2019,Spring,2019-sp,IB,432,Genes and Behavior,"Dolezal, Adam G",5,29,0,4,3,0,0,1,0,0,0,0,0,0,3.86
2019,Spring,2019-sp,IB,435,Critical Eval Herbal Remedies,"Berenbaum, May R",0,24,0,0,3,0,0,1,0,0,0,0,0,0,3.87
2019,Spring,2019-sp,IB,451,Conservation Biology,"Paige, Ken N",2,6,5,6,8,1,1,0,0,0,0,0,0,0,3.64
2019,Spring,2019-sp,IB,453,Community Ecology,"O'Dwyer, James P",4,4,2,3,6,4,2,0,0,0,0,0,0,0,3.44
2019,Spring,2019-sp,IB,483,Insect Pathology,"Alleyne, Marianne",3,4,3,6,2,2,2,0,0,2,2,0,2,0,3.01
2019,Spring,2019-sp,IB,496,Analysis of Biological Data in,"Fuller, Becky C",1,23,2,5,2,0,0,0,0,0,0,0,0,0,3.91
2019,Spring,2019-sp,IB,532,Sustainability & Global Change,"O'Dwyer, Allison A",12,4,4,1,0,0,0,0,0,0,0,0,0,0,3.96
2019,Spring,2019-sp,IB,536,Evolutionary Biology,"Birdsley, Jeffrey",21,4,2,1,0,0,0,0,0,0,0,0,0,0,3.95
2019,Spring,2019-sp,IE,300,Analysis of Data,"King, Douglas M",3,11,7,6,12,8,8,6,6,5,2,5,3,0,2.83
2019,Spring,2019-sp,IE,300,Analysis of Data,"Yarkony, Elad",1,9,2,1,8,2,0,5,1,3,1,1,0,0,3.07
2019,Spring,2019-sp,IE,310,Determin Models in Optmzation,"Sun, Ruoyu",4,18,21,13,8,2,2,3,0,1,1,1,3,0,3.49
2019,Spring,2019-sp,IE,330,Industrial Quality Control,"King, Douglas M",2,3,2,3,8,4,2,4,3,1,1,0,1,0,2.94
2019,Spring,2019-sp,IE,340,Human Factors,"Wooldridge, Abigail",0,35,0,0,8,0,0,2,0,0,0,0,0,0,3.81
2019,Spring,2019-sp,IE,361,Production Planning & Control,"Wang, Qiong",4,22,14,18,8,6,1,0,1,0,0,0,0,0,3.71
2019,Spring,2019-sp,IE,370,Stochastic Processes & Applic,"Stolyar, Aleksandr",1,30,10,6,5,8,0,1,0,1,1,0,1,0,3.63
2019,Spring,2019-sp,IE,413,Simulation,"Jacobson, Sheldon H",1,6,6,7,15,2,1,6,1,0,2,2,7,1,2.87
2019,Spring,2019-sp,IE,420,Financial Engineering,"Feng, Liming",5,13,7,4,10,9,4,4,1,2,0,1,0,0,3.30
2019,Spring,2019-sp,IE,431,Design for Six Sigma,"Kim, Harrison H",1,5,3,6,3,5,1,0,0,0,0,0,1,0,3.43
2019,Spring,2019-sp,IE,521,Convex Optimization,"He, Niao",7,16,13,7,4,2,0,0,0,0,0,0,1,0,3.76
2019,Spring,2019-sp,IE,525,Numerical Methods in Finance,"Chronopoulou, Alexandra",2,21,10,8,10,8,0,1,0,0,0,0,0,0,3.67
2019,Spring,2019-sp,IE,526,Stochastic Calculus in Finance,"Sowers, Richard B",4,19,10,17,11,2,0,0,0,0,0,0,0,0,3.75
2019,Spring,2019-sp,IHLT,102,Survey of Interdisc Health,"DiFilippo, Kristen N",23,9,7,4,3,2,1,1,1,0,0,0,0,0,3.63
2019,Spring,2019-sp,IHLT,232,Health Disparities in the U.S.,"Bobitt, Julie L",13,17,7,4,1,1,0,0,1,0,0,0,0,0,3.84
2019,Spring,2019-sp,IHLT,375,Interdis Collab in Health Serv,"Bobitt, Julie L",11,20,2,1,2,0,0,1,0,0,0,0,1,1,3.75
2019,Spring,2019-sp,IHLT,375,Interdis Collab in Health Serv,"DiFilippo, Kristen N",18,12,4,2,2,2,0,0,0,0,0,0,0,0,3.82
2019,Spring,2019-sp,IHLT,474,Pre-Field Experience in Health,"DiFilippo, Kristen N",0,18,0,0,1,0,0,0,0,0,0,0,4,0,3.39
2019,Spring,2019-sp,IHLT,474,Pre-Field Experience in Health,"Frasca, Elizabeth A",0,27,0,0,0,0,0,1,0,0,0,0,0,1,3.94
2019,Spring,2019-sp,IHLT,475,Field Experience in i-Health,"Frasca, Elizabeth A",0,24,0,0,2,0,0,0,0,0,0,0,0,0,3.95
2019,Spring,2019-sp,INFO,102,Little Bits to Big Ideas,"Cunningham, Ryan M",19,83,24,19,48,9,4,4,1,0,2,0,2,0,3.63
2019,Spring,2019-sp,INFO,202,Social Aspects Info Tech,"Kendall, Lori S",2,3,6,1,5,10,10,6,1,7,1,1,7,0,2.55
2019,Spring,2019-sp,INFO,202,Social Aspects Info Tech,"Knox, Emily J",0,19,21,7,12,1,2,2,0,0,2,0,2,0,3.57
2019,Spring,2019-sp,INFO,403,Top Down Video Game Design,"Cermak, Daniel",12,10,2,0,0,0,0,0,1,1,0,0,0,0,3.69
2019,Spring,2019-sp,INFO,490,Chatbots & Artificial Intel,"Pintar, Judith A",5,12,1,0,3,0,0,0,0,0,0,0,0,0,3.87
2019,Spring,2019-sp,INFO,490,Intro to Prog for Data Science,"Haberman, Michael",0,85,5,5,5,6,4,1,3,0,4,0,7,2,3.54
2019,Spring,2019-sp,INFO,490,Makerspace Intro: Open Studio,"Ginger, Jeffrey A",4,10,4,7,0,5,0,0,0,0,0,1,0,0,3.62
2019,Spring,2019-sp,INFO,490,The Video Game Dev Process,"Cermak, Daniel",1,14,7,1,0,0,0,2,0,0,0,0,0,0,3.85
2019,Spring,2019-sp,IS,409,Storytelling,"Lipman, Douglas B",0,13,4,2,4,0,0,0,0,0,0,0,0,0,3.85
2019,Spring,2019-sp,IS,452,Foundations Info Processing,"Wickes, Elizabeth D",0,29,1,1,0,0,0,1,0,1,0,0,0,0,3.87
2019,Spring,2019-sp,IS,457,Introduction to Data Science,"Stodden, Victoria",12,7,7,7,2,2,0,0,0,0,1,0,1,1,3.57
2019,Spring,2019-sp,IS,458,Instruc Strat Tech Info Prof,"Wong, Melissa A",10,10,1,2,2,0,0,0,0,0,0,0,0,0,3.87
2019,Spring,2019-sp,IS,501,Info Org and Access,"Schneider, Jodi A",7,13,4,3,1,0,0,0,0,0,0,0,0,0,3.92
2019,Spring,2019-sp,IS,501,Info Org and Access,"Smith, Linda C",0,33,1,1,0,0,0,0,0,0,0,0,0,0,3.99
2019,Spring,2019-sp,IS,502,Libraries Info and Society,"Bonn, Maria S",0,22,2,0,1,0,0,0,0,0,0,0,0,0,3.97
2019,Spring,2019-sp,IS,502,Libraries Info and Society,"Koh, Kyungwon",0,22,0,1,1,0,0,0,0,0,0,0,0,0,3.96
2019,Spring,2019-sp,IS,502,Libraries Info and Society,"Ocepek, Melissa G",0,12,7,3,0,0,0,0,1,0,1,0,0,0,3.76
